#       time       r = 30.000000       r = 60.000000       r = 90.000000
  55.5000000    1.4472489459e-02    4.3025660656e-01    4.3025717398e-01
  55.7500000    1.4669411055e-02    4.3028788347e-01    4.3028844248e-01
  56.0000000    1.4868811351e-02    4.3032061748e-01    4.3032116815e-01
  56.2500000    1.5070718164e-02    4.3035330795e-01    4.3035385040e-01
  56.5000000    1.5275155011e-02    4.3038575166e-01    4.3038628600e-01
  56.7500000    1.5482578747e-02    4.3041391780e-01    4.3041444417e-01
  57.0000000    1.5692151147e-02    4.3044619845e-01    4.3044671699e-01
  57.2500000    1.5904333213e-02    4.3047887843e-01    4.3047938929e-01
  57.5000000    1.6119156885e-02    4.3051109652e-01    4.3051159984e-01
  57.7500000    1.6337379846e-02    4.3054298559e-01    4.3054348149e-01
  58.0000000    1.6557562487e-02    4.3057548870e-01    4.3057597728e-01
  58.2500000    1.6780467404e-02    4.3060926123e-01    4.3060974259e-01
  58.5000000    1.7006124599e-02    4.3064222010e-01    4.3064269433e-01
  58.7500000    1.7234559806e-02    4.3067542497e-01    4.3067589213e-01
  59.0000000    1.7465800875e-02    4.3070889066e-01    4.3070935082e-01
  59.2500000    1.7699880221e-02    4.3074373044e-01    4.3074418368e-01
  59.5000000    1.7936829958e-02    4.3077775669e-01    4.3077820309e-01
  59.7500000    1.8180062091e-02    4.3081267673e-01    4.3081311640e-01
  60.0000000    1.8422878171e-02    4.3084723945e-01    4.3084767251e-01
  60.2500000    1.8667624928e-02    4.3088279403e-01    4.3088322060e-01
  60.5000000    1.8916373810e-02    4.3091787099e-01    4.3091829120e-01
  60.7500000    1.9168142514e-02    4.3095323694e-01    4.3095365089e-01
  61.0000000    1.9422962641e-02    4.3098892372e-01    4.3098933152e-01
  61.2500000    1.9680860416e-02    4.3102493989e-01    4.3102534162e-01
  61.5000000    1.9941867996e-02    4.3106129552e-01    4.3106169126e-01
  61.7500000    2.0205613496e-02    4.3109837398e-01    4.3109876379e-01
  62.0000000    2.0472941200e-02    4.3113544916e-01    4.3113583310e-01
  62.2500000    2.0743893792e-02    4.3117293764e-01    4.3117331576e-01
  62.5000000    2.1017672257e-02    4.3121049755e-01    4.3121086993e-01
  62.7500000    2.1293487541e-02    4.3124752548e-01    4.3124789220e-01
  63.0000000    2.1573817202e-02    4.3128540793e-01    4.3128576909e-01
  63.2500000    2.1857483840e-02    4.3132410187e-01    4.3132445757e-01
  63.5000000    2.2144518222e-02    4.3136217870e-01    4.3136252904e-01
  63.7500000    2.2434952758e-02    4.3140028026e-01    4.3140062536e-01
  64.0000000    2.2728826092e-02    4.3143839351e-01    4.3143873345e-01
  64.2500000    2.3026171267e-02    4.3147503241e-01    4.3147536728e-01
  64.5000000    2.3327017884e-02    4.3151312843e-01    4.3151345829e-01
  64.7500000    2.3631396631e-02    4.3155097131e-01    4.3155129621e-01
  65.0000000    2.3939341983e-02    4.3158906874e-01    4.3158938873e-01
  65.2500000    2.4250889632e-02    4.3162605649e-01    4.3162637162e-01
  65.5000000    2.4566073292e-02    4.3166410988e-01    4.3166442020e-01
  65.7500000    2.4884929996e-02    4.3170236274e-01    4.3170266831e-01
