#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
  22.0000000    6.4970815675e-21   -6.6691715786e-06   -4.0263324706e-21   -4.7015413387e-07   -6.4473704700e-22   -1.7444966967e-07   -5.3140407344e-22   -7.3789146140e-08   -2.5285199662e-22   -3.4301666974e-08
  22.2500000    8.2144318715e-22   -6.6578236848e-06   -1.9759914248e-21   -4.6948438094e-07   -1.2733424497e-21   -1.7418458008e-07   -7.7681983701e-22   -7.3688022899e-08   -3.2681615046e-22   -3.4253445953e-08
  22.5000000   -1.8355177548e-21   -6.6455973530e-06   -2.6099333179e-21   -4.6881506925e-07   -1.7154149386e-21   -1.7393421301e-07   -2.7303633714e-22   -7.3583954008e-08   -1.0050364031e-22   -3.4202882153e-08
  22.7500000   -3.2071259202e-21   -6.6325344031e-06   -4.6559236601e-22   -4.6814615060e-07   -3.3159141526e-22   -1.7369609920e-07   -4.6584690915e-22   -7.3472508597e-08   -2.0930803587e-22   -3.4148615143e-08
  23.0000000    9.5792163081e-21   -6.6206885757e-06   -2.6434170164e-21   -4.6747763303e-07   -5.3384329335e-22   -1.7346124651e-07   -4.3807236623e-22   -7.3354583507e-08   -1.6925897714e-22   -3.4090890191e-08
  23.2500000   -1.2854598027e-20   -6.6114093397e-06   -2.6994303216e-21   -4.6680956560e-07   -7.9403140507e-22   -1.7321844081e-07   -8.9528311702e-22   -7.3235151474e-08   -1.9400512302e-22   -3.4031204418e-08
  23.5000000   -8.1055004829e-21   -6.6024505540e-06   -1.6827999684e-21   -4.6614198409e-07   -6.2938616294e-22   -1.7296033156e-07   -6.5200167868e-22   -7.3119341877e-08   -2.8331732185e-23   -3.3971638577e-08
  23.7500000    5.6157626823e-22   -6.5911486400e-06   -2.3080430345e-21   -4.6547485149e-07   -1.4941852591e-21   -1.7268814786e-07   -9.3104986431e-22   -7.3008748332e-08   -3.2594322855e-22   -3.3914169358e-08
  24.0000000   -1.9886576413e-21   -6.5787110870e-06   -1.6141691285e-21   -4.6480809453e-07   -1.1352397222e-21   -1.7241194919e-07   -5.8101725234e-22   -7.2900607779e-08   -3.6387846401e-22   -3.3859904137e-08
  24.2500000   -6.6363086989e-21   -6.5677347418e-06   -3.4405692713e-21   -4.6414167703e-07   -8.4574710650e-22   -1.7214546280e-07   -1.0315291557e-22   -7.2790226685e-08   -4.0279405374e-22   -3.3808484731e-08
