#       time       r = 30.000000       r = 60.000000       r = 90.000000
 137.6000000   -1.3954055002e-15   -1.3954596210e-15   -1.3954595862e-15
 138.0000000   -8.4356515135e-16   -8.4349804550e-16   -8.4349803227e-16
 138.4000000    1.0197770715e-15    1.0198269306e-15    1.0198269141e-15
 138.8000000   -2.2126219298e-16   -2.2130719988e-16   -2.2130721642e-16
 139.2000000   -2.1657472026e-15   -2.1658445700e-15   -2.1658446329e-15
 139.6000000   -3.6738223206e-16   -3.6739020939e-16   -3.6739029541e-16
 140.0000000    6.1781686840e-16    6.1795927416e-16    6.1795917821e-16
 140.4000000   -6.9539585834e-16   -6.9537459153e-16   -6.9537471064e-16
 140.8000000   -1.2370072355e-15   -1.2372013086e-15   -1.2372014608e-15
 141.2000000   -5.1610908285e-16   -5.1611853257e-16   -5.1611871785e-16
 141.6000000    4.9676687375e-17    4.9861150305e-17    4.9860966671e-17
 142.0000000    8.0530654917e-17    8.0474409944e-17    8.0474183297e-17
 142.4000000   -1.1246020061e-15   -1.1247383702e-15   -1.1247385852e-15
