#       time       r = 30.000000       r = 60.000000       r = 90.000000
  51.2500000    4.7978039423e-09    1.3427772037e-06    1.3428096435e-06
  51.5000000    4.3744544977e-09    1.3151313334e-06    1.3151610158e-06
  51.7500000    5.2259679357e-09    1.2876922879e-06    1.2877189421e-06
  52.0000000    7.0143612544e-09    1.2610766652e-06    1.2611006368e-06
  52.2500000    9.8109281972e-09    1.2347556669e-06    1.2347778169e-06
  52.5000000    1.3493976521e-08    1.2094949013e-06    1.2095162703e-06
  52.7500000    1.7175013656e-08    1.3435382015e-06    1.3435596302e-06
  53.0000000    2.0645021729e-08    1.3346720039e-06    1.3346939684e-06
  53.2500000    2.3672143065e-08    1.3241819318e-06    1.3242046935e-06
  53.5000000    2.6552250831e-08    1.3142193966e-06    1.3142433098e-06
  53.7500000    3.0662554460e-08    1.3049501934e-06    1.3049758956e-06
  54.0000000    3.5824904651e-08    1.2969733315e-06    1.2970016747e-06
  54.2500000    4.1044141086e-08    1.2806075899e-06    1.2806393968e-06
  54.5000000    4.6169432243e-08    1.2733866307e-06    1.2734224597e-06
  54.7500000    5.1312953927e-08    1.2773911571e-06    1.2774311816e-06
  55.0000000    5.6282076983e-08    1.2749757334e-06    1.2750197307e-06
  55.2500000    6.0609981911e-08    1.2726898140e-06    1.2727372173e-06
  55.5000000    6.5022200563e-08    1.2715249628e-06    1.2715749569e-06
  55.7500000    7.0645101726e-08    1.2609990414e-06    1.2610506834e-06
  56.0000000    7.7330868365e-08    1.2591703444e-06    1.2592226675e-06
  56.2500000    3.5488536937e-06    1.2579527670e-06    1.2580048304e-06
  56.5000000    3.5917033594e-06    1.2384620158e-06    1.2385129102e-06
  56.7500000    3.6338082237e-06    1.2191124793e-06    1.2191613320e-06
  57.0000000    3.6764898856e-06    1.1998673713e-06    1.1999133794e-06
  57.2500000    3.7183214969e-06    1.1812280550e-06    1.1812705233e-06
  57.5000000    3.7598957032e-06    1.1628039093e-06    1.1628422622e-06
  57.7500000    3.8008867315e-06    1.1363924773e-06    1.1364262552e-06
  58.0000000    3.8414906938e-06    1.1166490096e-06    1.1166779020e-06
  58.2500000    7.0912240853e-08    1.1149796649e-06    1.1150036023e-06
  58.5000000    7.4637200366e-08    1.1154274562e-06    1.1154467127e-06
  58.7500000    7.7584390901e-08    1.1180542720e-06    1.1180694891e-06
  59.0000000    7.8690596172e-08    1.1185709852e-06    1.1185830700e-06
  59.2500000    7.9406858657e-08    1.1189072213e-06    1.1189171566e-06
  59.5000000    7.9079811412e-08    1.1181347846e-06    1.1181434426e-06
  59.7500000    9.8329809774e-07    1.3062069662e-06    1.3062149952e-06
  60.0000000    1.0016623692e-06    1.3345600868e-06    1.3345678864e-06
  60.2500000    1.0190836436e-06    1.3654529517e-06    1.3654607115e-06
  60.5000000    1.0378706500e-06    1.3942825415e-06    1.3942903073e-06
  60.7500000    1.0559986290e-06    1.4228459280e-06    1.4228536679e-06
  61.0000000    1.0749737245e-06    1.4540628488e-06    1.4540704991e-06
  61.2500000    7.3533444279e-07    1.7113661770e-06    1.7113736622e-06
  61.5000000    7.4196586556e-07    1.7736892882e-06    1.7736965327e-06
  61.7500000    7.4923418320e-07    1.8391893480e-06    1.8391963124e-06
  62.0000000    7.5541083280e-07    1.9056637537e-06    1.9056705142e-06
  62.2500000   -1.7080818424e-07    1.9862583677e-06    1.9862652142e-06
  62.5000000   -1.7175456847e-07    2.0583487134e-06    2.0583562074e-06
  62.7500000   -1.7214333236e-07    2.1301482010e-06    2.1301571473e-06
  63.0000000   -1.7152116228e-07    2.2055576479e-06    2.2055689825e-06
  63.2500000   -1.7079632954e-07    2.2837064386e-06    2.2837210884e-06
  63.5000000   -1.7044606596e-07    2.3645429819e-06    2.3645617559e-06
  63.7500000   -1.7048044630e-07    2.4480373409e-06    2.4480608728e-06
  64.0000000   -1.6986300681e-07    2.5348081198e-06    2.5348368410e-06
  64.2500000   -1.6814745992e-07    2.6233810762e-06    2.6234151938e-06
  64.5000000   -1.6494145932e-07    2.7154890410e-06    2.7155285258e-06
  64.7500000    1.7419666039e-07    2.3626765517e-06    2.3627211575e-06
  65.0000000    1.7942796143e-07    2.3838597363e-06    2.3839090518e-06
  65.2500000    1.8669944847e-07    2.4332252403e-06    2.4332787342e-06
  65.5000000    1.9485069922e-07    2.4630703461e-06    2.4631273674e-06
  65.7500000    2.0417669639e-07    2.4988329844e-06    2.4988927223e-06
  66.0000000    2.1427954748e-07    2.5339569826e-06    2.5340184443e-06
  66.2500000    4.3377714344e-07    2.5415558884e-06    2.5416179492e-06
  66.5000000    4.5505804351e-07    2.5799524427e-06    2.5800139671e-06
  66.7500000    8.4948674628e-07    2.9040198784e-06    2.9040798535e-06
  67.0000000    8.4557015517e-07    2.9581233200e-06    2.9581809340e-06
  67.2500000    8.4327740078e-07    3.0216860896e-06    3.0217407262e-06
  67.5000000    8.3939100696e-07    3.0739901862e-06    3.0740413615e-06
  67.7500000    8.3602776038e-07    3.1203952675e-06    3.1204425601e-06
  68.0000000    8.3077282105e-07    3.1712461318e-06    3.1712891495e-06
  68.2500000    2.0966231837e-07    2.7729130258e-06    2.7729514281e-06
  68.5000000    2.2132876287e-07    2.7684057245e-06    2.7684392867e-06
  68.7500000    2.3281111431e-07    2.7755476938e-06    2.7755763723e-06
  69.0000000    2.3650109778e-07    2.7677990001e-06    2.7678229540e-06
  69.2500000    2.3945137562e-07    2.7627664187e-06    2.7627859652e-06
  69.5000000    2.4287773765e-07    2.7516705249e-06    2.7516860461e-06
  69.7500000    2.4753057814e-07    2.7374669926e-06    2.7374788402e-06
  70.0000000    2.5238890366e-07    2.7199163753e-06    2.7199248254e-06
  70.2500000    2.5991622441e-07    2.7020562523e-06    2.7020615316e-06
  70.5000000    2.7119046939e-07    2.6812325868e-06    2.6812349457e-06
  70.7500000    2.8366376984e-07    2.6555846740e-06    2.6555844513e-06
  71.0000000    2.9604577045e-07    2.6328574924e-06    2.6328551225e-06
  71.2500000    3.0603870186e-07    2.6073508688e-06    2.6073468277e-06
  71.5000000    3.1644017801e-07    2.5810945189e-06    2.5810892572e-06
  71.7500000    3.3037177901e-07    2.5548557036e-06    2.5548496259e-06
  72.0000000    3.4794964236e-07    2.5295324340e-06    2.5295259452e-06
