#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
  18.5000000    1.6169583590e-04    1.0309459780e-20    1.6581051893e-05   -8.3467413133e-23    6.9771766129e-06    6.5320791714e-23    3.2478032547e-06    5.6882094803e-23    1.6217265280e-06    1.3187373777e-23
  18.7500000    1.6141761270e-04    9.1170496152e-21    1.6550775444e-05    5.3851350420e-23    6.9637712839e-06    1.5382437201e-22    3.2410564136e-06    4.7295321487e-23    1.6181423074e-06   -5.1862857620e-24
  19.0000000    1.6115669963e-04    3.6196883968e-21    1.6520500181e-05    1.2983220572e-22    6.9503484202e-06    9.4713772198e-23    3.2343546282e-06    2.7886065694e-23    1.6145663180e-06    4.7094791342e-24
  19.2500000    1.6089410182e-04    4.3654081435e-21    1.6490225606e-05   -9.3073227775e-23    6.9368875267e-06    1.1486219917e-22    3.2277136327e-06    6.0578639897e-23    1.6109964169e-06    9.5457470633e-24
  19.5000000    1.6061529445e-04    8.2171592168e-21    1.6459951226e-05   -1.7883473477e-22    6.9233887711e-06    1.3981715744e-22    3.2211190300e-06    8.3533445434e-23    1.6074279454e-06    6.4015091646e-24
  19.7500000    1.6032361568e-04    4.7164833105e-21    1.6429676793e-05    2.4331408983e-22    6.9098773045e-06    7.3100022398e-23    3.2145376247e-06    7.8646567573e-23    1.6038576557e-06   -2.3496949993e-24
  20.0000000    1.6002948391e-04    7.1797478263e-21    1.6399402240e-05    1.5020807057e-23    6.8963906595e-06    1.3527252449e-22    3.2079373229e-06    9.2602142486e-23    1.6002863144e-06   -3.4116368497e-24
  20.2500000    1.5974102415e-04    5.0518131162e-21    1.6369127281e-05    7.0444297921e-23    6.8829601088e-06    1.3819954492e-22    3.2013021417e-06    7.4218870512e-23    1.5967180196e-06   -3.1368468665e-24
  20.5000000    1.5946512155e-04    5.2575821227e-21    1.6338851341e-05    1.0559623359e-22    6.8695973558e-06    7.4699638296e-24    3.1946359478e-06    7.7437677152e-23    1.5931570154e-06    9.1845415924e-24
  20.7500000    1.5920425464e-04    8.9461671818e-21    1.6308573624e-05    8.3618230997e-23    6.8562892669e-06    1.0083405378e-22    3.1879568835e-06    4.4716718559e-23    1.5896046109e-06   -7.1438982014e-24
  21.0000000    1.5894665856e-04    1.6006725681e-21    1.6278293631e-05    1.8446648341e-22    6.8430004364e-06    1.0965861874e-22    3.1812873508e-06    9.5499334928e-23    1.5860582696e-06   -3.3678682879e-24
  21.2500000    1.5866867091e-04    3.6292798414e-21    1.6248011099e-05    2.5981095110e-22    6.8296868723e-06    4.4995173435e-23    3.1746427640e-06    9.0574133439e-23    1.5825133687e-06    6.2551211295e-24
  21.5000000    1.5835862660e-04    6.8794436915e-21    1.6217725878e-05   -2.0429725448e-22    6.8163175703e-06   -1.5020527544e-24    3.1680236174e-06    6.2112883456e-23    1.5789659302e-06    1.5790284045e-23
  21.7500000    1.5803782218e-04    5.4668486781e-21    1.6187437631e-05    1.6260191038e-22    6.8028896535e-06    1.5188960638e-22    3.1614159606e-06    7.0549930366e-23    1.5754144621e-06    2.1444406085e-23
  22.0000000    1.5774430610e-04    8.0079283832e-21    1.6157145903e-05    1.0394018684e-22    6.7894245528e-06    1.0334430918e-22    3.1548010435e-06    5.2803321271e-23    1.5718601263e-06   -5.5104225943e-24
  22.2500000    1.5748889767e-04    4.2785389133e-21    1.6126850087e-05    8.0083133435e-23    6.7759511448e-06    1.7122000641e-22    3.1481685256e-06    7.0940575240e-23    1.5683056552e-06    7.2867084404e-24
  22.5000000    1.5723856755e-04    4.6874011960e-21    1.6096549595e-05   -7.0316234274e-24    6.7624941128e-06   -8.4730911149e-24    3.1415242273e-06    6.7451184351e-23    1.5647542179e-06    1.4525161850e-23
  22.7500000    1.5695396621e-04    9.2602780799e-21    1.6066243845e-05   -9.3595474326e-23    6.7490748473e-06    3.9204121750e-23    3.1348867769e-06    6.6223729381e-23    1.5612087169e-06   -2.5114840658e-24
  23.0000000    1.5663470639e-04    9.8029195222e-21    1.6035932459e-05    9.4768512766e-23    6.7357127433e-06    1.5895102573e-22    3.1282760766e-06    3.2467210753e-23    1.5576713080e-06    2.7912362513e-24
